Accuracy,HeadshotRatio,ReactionTime,KDRatio,MovementScore,ShotsPerMinute,AvgKillDistance,AimCorrectionSpeed,WinRate,HoursPlayed,Cheater
0.4664500142294834,0.45638360415021,0.1204017265415976,1.306005207433375,0.4608550041832234,62.27515366960554,20.588082502864477,0.2192798792506269,0.3462466342878614,381.6703442090118,1
0.5495919891635609,0.537742548910954,0.3237875156348867,1.90848533814647,0.6075951939652978,64.63345368390122,33.26158621088764,0.3459160994188691,0.8236136962332079,71.7600652319007,1
0.4151975071248358,0.5219475446673411,0.2745392013986116,0.6387118976140989,0.3094277918827399,61.44690434638363,30.992116727235025,0.1792643231305995,0.8986767001164828,177.6442574942173,0
0.5215108941606956,0.6838128826715042,0.1890390632096969,1.1435728794749214,0.33106454734135,34.53574452173205,29.627545288100293,0.2129446642547444,0.6503126450804342,55.73613203810683,1
0.5863035086780188,0.0100819654547934,0.1318623108284735,0.0,0.5123469352920593,33.64400495782053,36.18962042164448,0.1757483550473978,0.656676944830848,54.87245990834857,0
0.6440919848755228,0.5334437878609057,0.2991639212728543,1.3052103787167644,0.5346395285417495,15.714636282308971,23.5525076527822,0.05,0.3839289994294538,29.21565539942285,1
0.6187246153959436,0.5967472087807129,0.3975836891623818,1.1946908464814352,0.1348769642870707,76.35069019690596,22.7012149544902,0.2020590177234679,0.8894656973808566,170.5053217390134,1
0.4742284304295989,0.1322552587728853,0.3584953493086444,1.799199766088896,0.5910292761899038,76.55315019470397,50.701849343781,0.2301791930652872,0.5535392508717324,425.5577670284965,0
0.4780052338934596,0.2228663631987168,0.3056706648839265,0.8764031196673607,0.6545456755838787,76.8710058244424,38.39033114573154,0.1487506609119098,0.670622052889948,29.617366195994983,0
0.8523662837037549,0.2298434502743693,0.3478847573217735,1.583345350975092,0.4845429525067409,66.13579924922904,42.40419091414199,0.0845363051115272,0.4788950122458091,5.776851664301447,1
0.6424833602373938,0.2542419607245233,0.2972785867622143,1.1666199443923344,0.9748932566567984,17.337615645637783,48.39156878001103,0.111939354021835,0.4463934825344778,169.03358550697786,0
0.3617264515519679,0.3036565898128948,0.1570275756969628,1.1685006117004857,0.3634129787369627,39.465790164294674,37.889162709372,0.2764187616135564,0.8326084519192235,96.81896109983865,0
0.5149982245648328,0.4485205626109883,0.1579106014776556,1.5803623259630302,0.4277825673226261,63.40830835186224,43.92583018704256,0.3972524773046905,0.6079447359476614,321.13740474700376,1
0.4497285291832711,0.573134930233474,0.2796831471015321,1.54052294231701,0.4209866187745581,62.71036005583591,6.309822568946096,0.3382433340905433,0.7902750922140764,29.067216375849917,1
0.4796998649115335,0.6162633915537074,0.2839346713633925,2.2611740390516384,0.4847624777417965,55.545035736959576,33.06230807994041,0.0655653995169448,0.5510656343490089,7.367631241049819,1
0.3155757263437868,0.2324353877664436,0.3850982678506765,1.3793569658701652,0.4342550374067417,67.37834405816494,27.259223072785087,0.2854627310550703,0.3303266927153818,67.81448028460801,0
0.438211514842107,0.2310594002594034,0.3757304223774747,1.1501146508769968,0.2186378910790256,60.233034153704914,55.16526136349714,0.1336837624190709,0.3833314134243024,8.934065816741972,0
0.771733365979087,0.6631643680032446,0.3605133015758949,1.319192554912774,0.3906903407527049,62.41540931102723,43.9146829770495,0.1417732937491223,0.5205930484929221,30.352694350737707,1
0.5868614451313254,0.5293487870837289,0.2719717286922819,0.7853358831590075,0.4804758608451848,47.21869334335968,20.543322138102305,0.1538024402028716,0.3746999567913346,13.464957277690583,1
0.126325788777281,0.4165729683737992,0.161934782988986,1.1400889064333284,0.7457144164123994,79.64021972243181,35.59191237793809,0.2706066949855431,0.2785077182744618,25.37731079210096,0
0.682508523874692,0.4946673351109935,0.3412071137066024,3.531158713073231,0.9404486546745828,51.38456782639232,32.5152200017386,0.2959253376449038,0.740283406357405,11.221132095108445,1
0.6634444284363742,0.3940392436297119,0.3525169313262168,0.5873212393041329,0.767094779570131,33.38701833958747,36.81497149728343,0.1901968928720212,0.3910259858352976,307.70724768689104,1
0.4461072043540375,0.504916936609523,0.0611468537522313,1.221343666120691,0.3449241940654787,44.58001974362543,14.717362959380225,0.1918929258991975,0.5276385495582641,32.650982547430864,1
0.6075895315674823,0.3327866606988519,0.2165661813417337,1.1125113367303097,0.3608380778747668,53.0306761727604,35.40024697857338,0.2464263743235793,0.559226717977121,58.680280383879854,1
0.3710901183774199,0.4537609868878461,0.2308945622606104,1.2528283877556006,0.4681342844981298,79.88005576737693,26.577729760676483,0.2567994539524242,0.3823693749358862,228.87986407022947,0
0.4294616425600464,0.0978907899261007,0.3118350201123436,1.168760691121605,0.8569117777707173,59.15464003130414,34.236746460834006,0.3176225706758529,0.790159893261748,113.1099080090324,0
0.7247819541004781,0.2624431410349138,0.2196639567234306,1.7792401012209995,0.4669151895636213,56.277035620687016,19.13422252316745,0.0715628024490801,0.2765716477590774,96.24327918431752,1
0.4592404940195437,0.2645977646419313,0.2961865431175359,0.0,0.2344985018925138,35.02673150474745,21.224052429051007,0.202002733980403,0.5523250527161542,122.2690867201636,0
0.2195402507067513,0.3251219933586172,0.2789465059647008,2.5371714725320045,0.3997645726093929,75.70965179659153,47.607630305500535,0.0931975624108822,0.5492235412753167,176.50528301827367,0
0.4905045165827995,0.2146973490440503,0.2840850528462272,2.132582799642197,0.6514112003638834,46.960956919532286,14.226786624897583,0.1949057720936597,0.4891490794271704,210.10269829151528,0
0.4882117410628465,0.2932912748353836,0.2283605706299253,0.2571284139368652,0.6379880553792174,57.99944282117328,15.333683984369271,0.1773824712319239,0.2406174773456034,102.9010680361092,0
0.6797552854060189,0.0971171875203759,0.2361014945933322,0.0,0.4599566667016688,89.6036615376373,29.22628114176633,0.1953250546097298,0.6741635103726928,220.73410489589853,0
0.502150463326364,0.5097400952789801,0.1919732940219307,0.5229278538585989,0.6366829347120061,70.1752666209861,18.42164437221068,0.1200257111889468,0.6487021340669193,76.65731367174088,1
0.4367626532839561,0.3834972962177211,0.3380067440573832,1.2573335385728774,0.0453655594906335,27.43491904569651,16.72457051605802,0.0512710206792571,0.3648862942817567,32.47484285917308,0
0.6567584217846809,0.0589584784447966,0.3571102628591368,4.080291898690775,0.5207658470065395,24.60979527295056,31.576139568124425,0.05,0.6414974414410723,212.0902981300242,1
0.5181185348751666,0.2330340178906653,0.222938204987466,2.0432569649742733,0.672137084273726,58.71379099761508,7.424012146444429,0.1868819845735159,0.5749815372601551,77.97357249480704,0
0.3874965977651424,0.4673202855124334,0.4520640096017044,0.0,0.333427344969093,35.7451877025039,14.880566476295431,0.1568998894167061,0.2438775709277783,236.5925266487552,0
0.6732496340812426,0.2913956107228421,0.2685398552557951,0.810344495099056,0.3327322927007424,72.97093495265996,60.81143374385465,0.1324062335196172,0.3292142170857285,4.099681599916152,0
0.5290492646775199,0.2606117079723806,0.4530185623796561,1.446787563727017,0.1267103694473049,60.84526129929959,36.89212588453513,0.3322548462831661,0.7276562889779159,50.66937575959832,0
0.5004388950019156,0.3850814645983847,0.2357872826168396,1.7536835542980969,0.8179791189621388,63.30769538047726,18.80154971595133,0.1140561813204689,0.56188323702841,295.27689259270574,1
0.5266862587117481,0.4687195070356432,0.0973422223400564,0.185251139689577,0.3559692045956866,45.86513636715294,36.27322617399295,0.3416834082138803,0.3871394108378748,28.721563826019374,1
0.3393997442875104,0.1127295085921679,0.3402197824912351,1.3650097720229386,0.5482086555724224,94.8276731057341,38.50995715479944,0.3623843744269257,0.3283048217654716,283.93483071713644,0
0.4208519335732494,0.5100256962435759,0.3248545105118987,0.7823608623894593,0.6207834082966749,116.85187456020918,44.91621630135357,0.05,0.3969212403769158,307.6995717156283,0
0.5005373902749175,0.2399413436785246,0.3034393795307583,0.3962414373976834,0.8024135898282907,54.428305524865706,28.092659558149045,0.2092381458998969,0.4111040940244591,213.8277435144927,0
0.470800445746298,0.3964144063500402,0.235776752155601,1.759595646698954,0.4692204452028729,67.06078496830001,44.64746554159334,0.1600303509164009,0.3308073934741496,82.93519608590849,1
0.6908642574224892,0.3929159718616981,0.2965427774514181,2.2738771734428225,0.3921140412443162,61.948346861286254,1.0,0.05,0.1516471775233395,104.11157044093656,1
0.5326108779090505,0.2945867763520452,0.2488740542130472,2.34104127696162,0.5346135297141107,54.80626273117863,14.155378042863704,0.0555358746931585,0.7280026572801571,203.72789941973468,1
0.6282355883954603,0.1952680507738571,0.2697650433668249,2.0743863511338763,0.7568160553084574,43.35859064534407,32.45807102604684,0.2774936107108474,0.6941267345222887,149.56498790238803,1
0.5014093031863774,0.3428626903815473,0.3841632255765075,1.0026304668597372,0.4659654937198432,38.30064025039046,34.944502992116874,0.4019199252711264,0.2453489096386281,99.45059526945408,0
0.6584432725619185,0.7250660618150391,0.3184217229530093,2.214549761463506,0.3090261836831847,37.28805468948951,16.323265684970373,0.2902678142699249,0.5272622591127335,403.1899924456089,1
0.5596291634859731,0.1276649939072738,0.3609951387331977,1.809054438104288,0.1918484383369275,68.10480051098291,33.891299868947385,0.2323632472512977,0.3195523594570466,115.7333002382009,0
0.502013072808269,0.7384626038209752,0.276813149337421,1.6339418829520131,0.2557405230789549,49.60651043592729,20.64239626969109,0.1978667618368912,0.4476865553546929,370.8347429281041,1
0.498007536656147,0.3480557657846935,0.2657982654195225,0.8883068782982017,0.6728782994813329,10.0,25.845613586592517,0.3682662914648114,0.4310466840252687,5.9101037330987385,0
0.3568342060563555,0.4070742834177278,0.1846517469111356,1.0031238726584717,0.4358751047386376,68.89716441196644,45.371607009975165,0.4148239201957641,0.4144331568564255,14.961474860108762,0
0.5760373580204466,0.1826578377230545,0.2629963387431803,1.573886936124554,0.3784958180158579,59.23477435071688,43.634062453328994,0.1413157320475814,0.9005894168152573,60.04929720003204,0
0.4939692898195431,0.2457461166645038,0.05,3.9398744669855015,0.3568065553632115,86.93346002802292,15.044095089551064,0.05,0.4119348630647619,48.59370318187387,1
0.4247012059728193,0.2994180699923962,0.2409778033694365,1.8012424800913902,0.5170091720400364,67.46244794182019,14.141228069698448,0.05,0.338347234986615,152.66367421593108,0
0.6659692656218108,0.1908610058244175,0.2918125822809161,0.888811497749714,0.4521089812468832,30.426528073794053,23.83239906670025,0.3321880992159802,0.3474837141005904,17.50846383356809,0
0.3124675961157798,0.3582164085258257,0.3563673654270156,0.6676105550305572,0.4453735712561495,15.40646718540038,29.598805482406124,0.1952941459225613,0.708755391280351,373.3675129569186,0
0.4366256156851349,0.3185968216386458,0.2731322122475043,1.0082333873437972,0.7698647855621479,45.61055231324126,20.13152267137889,0.2183241910458718,0.1695795336614129,37.84326136084838,0
0.65415781231693,0.7701562284871467,0.3347673542244999,3.6772934475490655,0.8076032563723268,47.49785158612695,45.60963664199502,0.05,0.3474754167128959,56.02324665879015,1
0.547328441138038,0.1668051628639077,0.0820211338609754,1.100743354054038,0.1779956654182006,78.86318402000333,35.21084762562833,0.1246811087211533,0.7893645680223068,32.123200655909365,0
0.4928211608520864,0.4205381033497175,0.294316314779305,2.406870534610285,0.5655185462285915,59.82258135420853,36.091276648116434,0.1704519186099218,0.5487972375995294,86.5986517615679,1
0.537650531472522,0.449569256380365,0.1320497207086596,1.1240717545286436,0.3446275802757215,82.67376996197018,11.001917565825424,0.220783838336407,0.5383844010072226,6.041763743817474,1
0.5269121256573261,0.1859358902696325,0.1791696484340667,1.7611845412796288,0.4503497772277813,33.50333888594731,47.5093607607567,0.1601407961086241,0.9264292920287402,16.21395962424956,0
0.2725006180571118,0.5373654990905677,0.2812834452136139,2.291745274008722,0.5618556770253389,79.30528768760897,1.0,0.0962673801698657,0.5492695905896998,136.96248857228431,1
0.4476107171978057,0.3203345974236744,0.4276263987873554,0.928097150190076,0.4574560166138161,74.41978306861839,42.510831777740535,0.1215433007397477,0.3583627677280835,20.641006947733235,0
0.7424782481770623,0.0,0.3371206763470059,0.8588883458472304,0.5460919761255266,19.635317771376076,44.014676065061565,0.3208323285947233,0.4435845886247302,26.855215707051578,0
0.4011013797834248,0.531969922420913,0.3018230997137117,3.15886969445533,0.6345940412063835,86.45235682521545,23.51398219083057,0.2244784619603499,0.2729135381938862,157.49506716444935,1
0.4522548478843499,0.1766118231795272,0.2980469610532897,2.4845928948957967,0.558915360108064,61.86916983532706,49.09365325871136,0.2612156806955552,0.7511874080031393,9.79449439419269,0
0.4187568855036219,0.1904450107721802,0.2286371106795532,2.2906723186907283,0.3706327391664753,67.84089007737012,29.0535367056848,0.110112618912267,0.6149123435073431,57.53176086901054,0
0.4869477165022794,0.5375804165784797,0.2456016586627316,2.287276293122914,0.3741600786059352,42.702077751431545,30.936475549911645,0.05,0.7248828299941779,2.3333508263372096,1
0.4125315753013553,0.33056770351631,0.3427376045470797,1.9595754883110652,0.2120589406763929,85.50494025843945,35.092931811063245,0.1476895693115503,0.7425967857098741,42.58832457483701,0
0.573011225323709,0.5835544301103001,0.1614639481555505,3.517775813175065,0.3292159404958563,36.28295341522261,77.79862367716582,0.1133429445574503,0.4171578438144935,120.05832307955666,1
0.52959701184354,0.6420332190730638,0.3593054050283021,1.5439083018771569,0.8924136723797056,76.64184036747892,50.166508621245065,0.2349012268628079,0.311049429598222,9.442418010695118,1
0.6160321422660527,0.2710143079355404,0.2611492932881147,2.07726236720092,0.341599285180951,76.41214951817342,40.51696801069377,0.5285723713681842,0.4896573777383908,219.22486189856383,1
0.3423588250716559,0.5586524991910061,0.3825557074869565,0.0490870714059874,0.261324237511236,40.51665143655556,16.307932700982075,0.2695166017618255,0.3254477858422923,240.23948530914677,0
0.4489489275675645,0.2489078397214236,0.3961093457232083,0.6750393134087591,0.5639855723689546,99.66747198845148,32.15384738219238,0.4735960159383489,0.5329913750818049,11.092080671497769,0
0.4661416052581797,0.8466231834264354,0.132691598749426,0.2991810001649595,0.477927048141628,64.63056960435038,17.8031385923042,0.2568769695339449,0.7264193761669379,468.1234757656957,1
